text,classification
amigo acredite vc pode cortar seu pau fora em defesa do feminismo que nem assim seu discurso de feministo vai te garantir uma foda hoje..,1
a mina é tão gorda quem nem a indireta que mandei pra ela serviu,1
a mina não aguenta pronunciar o alfabeto inteiro sem respirar e quer pregar q gordofobia mata... ,1
a minha casa não aceita refugiados aka mónica,1
a minha mãe quer expulsar-me de casa pq aqui não existem 'fufas' adoro a minha família,1
a mitológica e desconhecida diferença entre imigrante ilegal e turista ,1
amo os negros são tao gnt boa é uma pena q pararam de vender,1
@amora_inlove constituição de 1932. porra nem minha bisavó era nascida em 32. #quequeeutenhoavercomisso,1
a mulher é engenheira nuclear e consegue ser boa na cozinha puta merdaaaaa #masterchefbr,1
a mulher é física nuclear cara... oq ela tá fazendo na cozinha? #masterchefbr,1
a mulher eh mega inteligente tem doutorado ate na casa do caraí e cozinha bem porra #masterchefbr,1
a mulher é muito nerd. vai fazer experimentos esquisitos na cozinha se passar  #masterchefbr,1
a mulher é perfeita linda trabalhadora dá paulada nas feminista e não tem feicebuk.  acho que vou pedi-lá em cas _ ,1
a mulher já vai ter uma vantagem na cozinha só por conhecer as coisas da física #masterchefbr,1
a mulher mais burra do brasil,1
a mulher no bbb soltou um 'mexicano que é mexicano nem caixa d'água tem' que programa de gente burra da porra,1
'a mulher tem que ser o que ela quiser' mas nao usa decote sua vadia nao pode temos que andar todas de burca,1
@anacarolinars zzzz completou com gorda feia só faltou o boba pra ser + 5a série,1
@analindamente eu só consigo lembrar das campanhas #meuamigosecreto e #meuprimeiroassédio. me sinto mt lixo humano por ver gente falando de,1
@anapntes @valehomossexual então achar gorda feia é falta de autoestima? ataaaa,1
a nasa achou mais 7 planetas  e você ai que não consegue achar um só emprego,1
andréia sadi reporter da globonews agredida por marmanjos militantes de esquerda na coletiva pós-derrota do hadda _ ,1
@angelinhab2000 sai sapatão incubada,1
angola é um drama e não uma comédia...,1
@aninha_caraujo @sofiakalap @biamontezumamf sua vida e babar o ovo da bia  e a bia e feia e gorda !,1
@aninha_ebc num dá vontade de fazer um comentário desaforado pra essa menina?  acho que vou fazer!,1
@annavalente vixi as tretas,1
13 anos de pt levou o brasil a pior crise economica da história do nosso país ...e os doentes esquerdistas vão dize _ ,1
@antoniocostapm só pode estar a gozar com as pessoas! 'homofobia'? é a selvajaria islâmica que tanto gosta importar! ,1
ao90 crime e traição à nossa identidade. o #pnr sempre foi contra. há que desobedecer a tal estupidez!  ,1
'ao longo de sua história tem defendido o estado democrático de direito' mas só para o lado esquerdista. oab - sp _ ,1
a opinião deste tal juiz que praticamente impede que as forças de segurança do nosso país funcionem é ridícula e _ ,1
aos mariquinhas que passam o dia twittando eu voltei.,1
a outra lá fica de cara feia. aí se abre toda com a droga do sertanejo. mulher burra viu? #bbb17,1
aparentemente as 592 páginas do livro de cavaco silva contêm mais enxofre do que os armazéns da sapec em setúbal...,1
'aparentemente sem ligações terroristas'  mas não vêem que o islão contém o ovo da serpente? terrorista ou não de _ ,1
apesar de serem da australia acdc é uma banda de homens de verdade!,1
a petição que pede a despenalização da #eutanásia foi aprovado por unanimidade na comissão parlamentar. vergonha! ,1
a pl 251615 propõe imigração em massa de refugiados islâmicos para o brasil. não queremos a sharia no brasil _ ,1
a pm não é racista......já vi policial negro ok,1
a pm tem é que entrar metendo o cacete nessas escolas ocupadas bando de vagabundo que nao quer estudar e fica morando na porra da escola,1
a politica brasileira é como um mercado de peixe..o peixe fede mas as pessoas estão acostumadas com isso..e acham normal.,1
após dois dias de conversas muito produtivas o primeiro ministro abe está voltando ao japão. ,1
após ter sido declarado persona non grata no algarve e no alentejo henrique raposo corre agora risco de vida no twitter. resta-lhe o tinder,1
apresento-vos o meu missil aen17. totalmente dirigida para angola sem dó e piedade! se angola não é nossa mais va _ ,1
a professora de e.f escreveu meu nome errado que mulher burra,1
a propósito @homemdeverdade não vai a campus party lugar de baitolinhas sem amigos reais!!!! e muito virgem também.,1
a própria culpada pela exposição é a filha da maria do rosário que postava fotos com drogas e nudes em seu próprio instagram,1
aquela campainha q se ouve nos directos da assembleia d república serve para nos recordar que aquilo não passa de um dispendioso infantário.,1
aquelas 130 operárias que foram queimadas dentro da fábrica em 1857 são  @homemdeverdade !  mais que muito bundão covarde sem carater.,1
aquelas pessoas que querem mudar o mundo mesmo não sabendo conjugar um verbo ,1
aqui no barzinho na barra com a elite opressora bjs boa noite,1
aqui no brasil tem tantos refugiados da guerra na síria e não temos qualquer registro de ataque.,1
argumentos - cristãos são os maiores perseguidores de religiosos. - ninguém se importa com sua idéia - você é luná _ ,1
argumento 'tu é burro' não refuta nada do que falei com fatos  lógica e verdade! você vive e se esconde dentro de _ ,1
@arthurmedal moço esse é um post do facebook que automaticamente é publicado no twitter. deixa de ser burro. pqp,1
a sapa dessa cidade sou eu,1
a saudade que eu estava acabou kkkkkkk ta gorda e feia. deixe quieto com esses lixos,1
a sbx deve ter sapatão nos organizadores kkkkk pq é só essas cover gay ue,1
as feministas me odeiam não se preocupem eu odeio elas também...,1
as fufas celebram o dia da mulher?,1
as fufas d lx são tão falsas q dói kkk,1
as fufas do benfas ganhavam sp kkk ,1
as fufas são malucas,1
as fufas usam sempre o msm argumento 'como mais cona que tu',1
@ashblonde1091 @pestil3nce @rckmbch @felipepesta o bom de xingar a falecida é que tô chamando de ruim feia e gorda ao mesmo tempo,1
a situação da europa resumida aceitar refugiados e lidar com risco de terroristas infiltrados ou não aceitar e ser taxado de xenofóbico.,1
'as melhores mulheres são as que querem trepar com você e as piores são as que não querem.' - lemmy - motörhead - @homemdeverdade,1
as pessoas não entendem que no meio dos 'refugiados' tem inúmeros terroristas é uma coisa tão óbvia,1
as sapatão tudo seguindo a aly  ,1
assessoria de comunicação do @senadofederal proíbe a palavra 'feminismo'. feliz dia das mulheres,1
assine a petição contra a construção de mais uma mesquita em lisboa  ,1
as teta da loirinha tá demais #altashoras ,1
as teta da simoni na redetv. que peitos hein,1
as últimas 30 fotos da minha galeria devem ser prints disto paras as #fufas juro ahahah,1
até às fufas que dizem ser homens pq gostam do mesmo que eles são mulheres e merecem na mesma um feliz dia,1
ate aqui essa gente do rio branco me perseguido,1
atenção segundo esse 'jênio' a violência contra a mulher no brasil se dá pelo fato do país ser de maioria cristã _ ,1
'até pouco tempo atrás'  que canalhice!!!! o retardado compara o cristianismo da idade média com o islamismo de 201 _ ,1
atraído pelo forte cheiro a enxofre passos coelho deslocou-se esta manhã a setúbal. como não encontrou o diabo vingou-se no choco frito.,1
aula inaugural de técnica operatória já aprendi q mulher eh burra ou seja não entendi,1
a vantagem de namorar uma mendiga é que na hora de levar embora pra casa vc pode deixá-la em qualquer lugar,1
aviso da protecção cívil surto de cotovelite em moreira de cónegos,1
azeiteiro quero q te fodas volta para a tua terra,1
@balaatreem e tão sapatão que não sabe oq é pauuuuu,1
bandido bom é bandido dilacerado por dinossauros,1
bandido bom eh bandido morto viva cunhaa,1
banir refugiados não é apenas cruel mas prejudicial economicamente. ,1
batalha no dia da mulher e eu nem lembrei burra meixmo deve ter sido top,1
batom vermelho só é bonito em gente branca,1
@bbb17aovivo quero ver a cara do recauque quando a emili pegar o lider e joga a roberta no paredao aquela vaca fausa gorda e feia rsrrsrsrsr,1
#bbb17 gorda feia escrota irritante  falsa aff nojo real ,1
@bbb os sem graças q vao passar a festa toda falando mal dos outros e roberta gorda feia fazendo caretas kkkkk os eliminadoa do bbb,1
@bebelsherab bom dia jumenta! kkkkkk feliz dia da mulher burra. claro q é exclusividade sua! kkkkkkkk,1
@beckttx @spacelerman eu pensei q era uma youtuber sapatao,1
@belaaferaa aceitei pq sou uma sapatão sinistra,1
bela lógica camarada liberal'se não colocares actores muçulmanos na tv eles vão-se juntar ao isis.mas hey o islão não é odio',1
bem vindos de volta ao 'prec' na nova. a arruaça esquerdalha e o marxismo cultural mandam e todos se encolhem? vergonhoso! @fcshunl,1
@bento__9 @aloaloads isso e racismo pos anoes pretos fufas gays e shemales simao,1
@bentomribeiro vc é mó bobão mesmo eim,1
bergoglio indo contra a realidade. enquanto muçulmanos tem 10 filhos papa quer menos católicos.  papa comunista! ,1
@betocesarjr pode ser feia pode ser gorda... só não pode ser feia é gorda.,1
@biainthehouzze n falo com fufas adeus,1
@bielvolei @paullinh4 basta frequentar uns minutinhos o grupo do rexona pra ver que não seria surpresa eles gritarem sapatão,1
@bigsbywo sapatão babando em cima de mina hetero desperta 01 único sentimento ,1
boa tarde brasil é sexta feira bebedeira cigarro prostitutas xis bêicon e revolver na cintura liberado após o horário comercial #paz,1
boitempo dá até 70% de desconto em todos os livros escritos por mulheres  via @editoraboitempo,1
@bolsonaopressor pt e psdb =  mesma bosta,1
@bolsonaopressor vagabunda do bbb,1
'bolsonaro não ganhou a votação para presidência da câmara pq ele é honesto' ,1
'bolsonaro nazista e turma do psol democrática'  a imprensa brasileira perdeu a vergonha até de ir contra aquilo _ ,1
@bolsonarosp a noite greve de sexo pros maridos...por isso que as prostitutas de brasilia ficam famosas ,1
@bolsonarosp  as empresas que fabricam citotec remedio abortivo devem dar muito dinheiro pra essa gente,1
@bolsonarosp puta playboy maconheiro ganhou filme exaltando ele feito com nosso dinheiro ainda,1
bom dia pra você que acordou com esse presente da ''jornalista'' mais sem vergonha do canal mais canalha que há! ,1
bom dia sapatão!,1
bom dia sapatão!,1
bom dia sapatão,1
bom dia sapatão,1
bom dia seus sapatao,1
bom dia so pra quem acordou meio sapatão ,1
bom dia só pra quem vai votar no crivella,1
bom dia só pras sapatão,1
boom dia para quem sonhou com a sapatão mais lindaporém foi um sonho super bizarro q não lembro nem a metade,1
bora benfica. acorda caralho!,1
bora chuva de deslike? esse lixo era assaltante cantou uma música no camburão e ficou famoso. país lixo ,1
branco rico com problema na justiça  pode tirar photo sim negro com problema na justiça  vergonha tirar self com _ ,1
@broubecao então vem foda-se,1
@brxsrv foca-te em nrs e n digas q é inofensiva em si mesmo o islao está a ser levado para lados radicais e n estou só a falar da isis +,1
bue fufas tão a seguir no insta pq wtf,1
burra é a mulher que aceita ser amante pois valoriza um traidor ajuda a destruir uma família e nunca terá moral de ser a única.,1
burra é a mulher que depois de ser prioridade aceita ser 2 ° opção.,1
burra e a mulher que se ilude com textinho!!!,1
burra e a mulher que se iludida achando que ele vai larga a fiel por puta !,1
cadê a caridade muçulmana? emirados árabes não recebem refugiados?,1
'cadê a poderosa? não vai ficar com a guarda de nenhum dos dois e também não vai me colocar na cadeia kkkk'... ,1
@caio_blind rezando eles são lindos..o problema é quando tão explodindo torres boates e embaixadas,1
@caioperez2 mano tô rachando o angola falando que não quer pega a maria rita! kakakaka se acredita,1
calotêira pague a conta! #claudialeittenocaldeirão ,1
@camillasouzs bicho trabalhamos com refugiados e migrantes como nao é ri?,1
campeonato estadual é igual a olho azul em gorda serve pra nada e  ainda me fazem torcida única no clássico. khedira tabelando na área...,1
#campusparty! esse lugar que deve feder espinha azeda que passou da validade tem menos mulher do que um vale tudo em juazeiro !,1
@canofdandelion vc q é burra. aqui eu só defendi esses direitos.reconheco q mulher n eh igual homem.,1
canso de ver um monte de cara burro pagando de machão e um monte de menina burra que procura no google o significado de ser uma mulher.,1
@capitalismoop aff bando de maconheiros... eles não tem o q fazer...,1
@capitalismoop deve ter uma feminista peluda e bem gorda trabalhando no foicebook...,1
@capitalismoop @editorahumanas  a oab é tão machista que acha que mulher não pode ser machista também!,1
@capitalismoop saudades de quando homem era homem e mulher era mulher,1
@capitalismoop tem travesti que parece mais com mulher do que as feministas... pq as feministas parecem macho mal acabados...,1
